timestamp,temp,humid
1439764862.708, 78.1, 53.4
1439764922.657, 78.1, 52.5
1439764986.142, 77.9, 52.1
1439765045.620, 77.7, 52.1
1439765106.103, 77.5, 52.1
1439765183.321, 77.4, 52.1
1439765225.797, 77.4, 52.7
1439765282.733, 77.4, 52.6
1439765342.665, 77.7, 52.5
1439765402.595, 77.9, 53.3
1439765462.533, 77.9, 53.4
1439765533.112, 77.9, 53.4
1439765585.591, 77.9, 53.5
1439765642.519, 78.1, 53.3
1439765705.999, 77.9, 53.4
1439765776.121, 78.1, 53.4
1439765822.050, 78.1, 53.4
1439765881.982, 78.1, 53.5
1439765941.918, 78.1, 53.4
1439766006.398, 78.1, 53.2
1439766072.977, 78.1, 53.4
1439766125.460, 78.3, 53.1
1439766185.942, 78.3, 53.3
1439766252.513, 78.1, 53.5
1439766309.542, 78.3, 54.1
1439766362.475, 78.3, 54.0
1439766422.417, 78.4, 53.6
1439766482.347, 78.4, 53.8
1439766542.274, 78.6, 53.6
1439766609.301, 78.4, 53.1
1439766665.785, 78.4, 53.5
1439766722.717, 78.6, 53.3
1439766786.198, 78.4, 53.0
1439766849.225, 78.4, 52.2
1439766902.165, 78.3, 52.1
1439766965.643, 78.1, 52.1
1439767026.250, 77.7, 52.0
1439767085.731, 77.7, 52.1
1439767149.762, 77.5, 52.1
1439767206.243, 77.4, 52.1
1439767262.176, 77.4, 53.6
1439767322.106, 77.5, 53.6
1439767389.131, 77.5, 53.7
1439767445.612, 77.7, 54.3
1439767534.469, 77.7, 54.1
1439767562.387, 77.9, 54.1
1439767654.250, 77.9, 53.5
1439767710.551, 77.9, 53.4
1439767742.489, 77.9, 53.5
1439767813.062, 77.9, 53.4
1439767862.004, 78.1, 53.6
1439767936.124, 78.1, 53.8
1439767982.055, 78.1, 53.7
1439768041.986, 78.3, 53.6
1439768109.013, 78.3, 53.9
1439768161.943, 78.3, 54.0
1439768264.451, 78.3, 54.1
1439768293.012, 78.3, 53.9
1439768345.490, 78.3, 54.0
1439768427.252, 78.3, 54.0
1439768462.184, 78.3, 54.1
1439768532.752, 78.3, 54.1
1439768582.684, 78.4, 54.3
1439768642.614, 78.4, 54.2
1439768720.280, 78.4, 53.9
1439768772.849, 78.4, 53.8
1439768833.420, 78.4, 52.5
1439768882.353, 78.4, 52.1
1439768942.284, 78.3, 52.1
1439769002.218, 77.9, 52.1
1439769062.153, 77.9, 51.8
1439769129.183, 77.5, 51.7
1439769185.664, 77.4, 52.0
1439769253.242, 77.4, 53.8
1439769302.173, 77.5, 53.6
1439769365.650, 77.7, 53.5
1439769429.680, 77.7, 54.4
1439769496.809, 77.9, 53.9
1439769567.578, 78.1, 53.4
1439769606.063, 77.9, 53.6
1439769676.188, 78.1, 53.3
1439769732.764, 78.1, 53.5
1439769793.338, 78.3, 53.2
1439769845.817, 78.3, 53.5
1439769902.749, 78.3, 53.8
1439769980.413, 78.4, 53.7
1439770022.346, 78.4, 53.7
1439770103.567, 78.4, 53.7
1439770142.502, 78.4, 53.8
1439770220.170, 78.4, 53.7
1439770262.109, 78.6, 53.7
1439770322.045, 78.6, 53.9
1439770381.987, 78.6, 53.8
1439770441.924, 78.6, 54.0
1439770517.045, 78.8, 54.3
1439770561.976, 78.8, 54.2
1439770622.027, 78.8, 54.3
1439770681.968, 78.8, 54.3
1439770748.992, 78.8, 54.7
1439770805.476, 78.6, 53.9
1439770869.500, 78.4, 53.6
1439770925.983, 78.3, 53.1
1439770981.923, 78.3, 53.0
1439771042.854, 78.1, 52.9
1439771113.429, 77.9, 52.2
1439771169.464, 77.9, 52.1
1439771233.040, 77.7, 52.1
1439771289.070, 77.7, 51.7
1439771356.193, 77.9, 51.7
1439771409.220, 78.1, 51.7
1439771462.157, 78.3, 51.9
1439771525.638, 78.3, 52.1
1439771582.577, 78.3, 53.5
1439771646.070, 78.3, 52.9
1439771702.006, 78.4, 52.7
1439771772.581, 78.4, 52.6
1439771822.522, 78.4, 52.6
1439771886.001, 78.4, 52.3
1439771945.485, 78.6, 52.6
1439772023.701, 78.6, 53.1
1439772062.636, 78.6, 53.1
1439772133.212, 78.6, 53.2
1439772224.714, 78.6, 53.2
1439772242.637, 78.8, 53.6
1439772309.670, 78.8, 53.5
1439772373.247, 78.8, 53.8
1439772429.276, 78.8, 53.7
1439772485.755, 78.8, 53.7
1439772560.419, 78.8, 53.8
1439772612.995, 79.0, 53.9
1439772665.468, 78.8, 53.9
1439772725.950, 79.0, 54.0
1439772788.977, 78.8, 54.0
1439772841.913, 78.8, 54.0
1439772917.031, 78.6, 52.9
1439772965.505, 78.4, 52.3
1439773022.435, 78.3, 52.1
1439773089.458, 77.9, 52.1
1439773142.401, 77.9, 52.1
1439773205.892, 77.9, 52.0
1439773262.825, 78.1, 51.7
1439773340.485, 78.1, 51.8
1439773382.417, 78.3, 51.9
1439773445.895, 78.3, 52.4
1439773509.923, 78.4, 52.2
1439773580.592, 78.4, 52.1
1439773626.068, 78.4, 52.1
1439773685.552, 78.6, 52.4
1439773756.681, 78.6, 52.1
1439773802.606, 78.8, 52.6
1439773880.273, 79.0, 52.7
1439773922.213, 79.0, 52.4
1439773989.241, 79.0, 52.6
1439774042.175, 79.0, 52.6
1439774102.107, 79.0, 53.1
1439774162.043, 79.0, 52.8
1439774222.098, 78.8, 52.9
1439774299.771, 78.8, 52.9
1439774342.710, 78.8, 53.0
1439774402.646, 79.0, 53.0
1439774473.220, 79.0, 53.0
1439774522.158, 79.0, 53.1
1439774592.732, 79.0, 53.1
1439774646.213, 79.0, 53.2
1439774702.147, 78.6, 52.5
1439774762.078, 78.4, 52.2
1439774825.558, 78.3, 52.0
1439774893.128, 77.9, 52.0
1439774945.614, 77.7, 52.1
1439775002.547, 77.4, 51.9
1439775076.673, 77.2, 51.9
1439775122.608, 77.2, 51.8
1439775182.549, 77.0, 51.8
1439775242.487, 76.8, 51.7
1439775305.977, 76.8, 51.4
1439775361.913, 76.6, 51.2
1439775437.041, 76.5, 51.2
1439775496.168, 76.5, 51.0
1439775545.653, 76.5, 50.8
1439775609.681, 76.3, 50.7
1439775662.614, 76.3, 50.6
1439775758.022, 76.1, 50.2
1439775781.931, 76.3, 50.2
1439775841.869, 76.1, 50.0
1439775906.350, 76.1, 49.8
1439775962.284, 76.1, 49.7
1439776025.768, 75.9, 49.5
1439776089.800, 75.9, 49.4
1439776149.831, 75.9, 49.2
1439776220.512, 75.9, 49.2
1439776269.538, 75.9, 49.0
1439776340.212, 75.7, 49.0
1439776385.698, 75.7, 48.9
1439776453.272, 75.6, 48.8
1439776502.210, 75.7, 48.8
1439776562.145, 75.6, 48.7
1439776622.089, 75.4, 48.6
1439776682.025, 75.4, 48.5
1439776741.966, 75.4, 48.5
1439776812.540, 75.4, 48.4
1439776880.212, 75.2, 48.2
1439776922.147, 75.4, 48.3
1439777042.085, 75.2, 48.1
1439777106.100, 75.0, 48.0
1439777166.390, 75.0, 48.0
1439777230.111, 75.0, 48.2
1439777237.181, 75.0, 48.3
1439777296.310, 75.2, 49.8
1439777349.339, 75.2, 50.6
1439777409.370, 75.4, 50.5
1439777476.498, 75.6, 51.4
1439777525.974, 75.6, 51.9
1439777585.460, 75.7, 51.9
1439777653.032, 75.9, 52.0
1439777701.966, 75.9, 52.6
1439777779.640, 75.9, 52.5
1439777836.880, 75.9, 51.9
1439777882.813, 76.1, 51.6
1439777942.746, 76.1, 51.2
1439778016.871, 76.3, 50.8
1439778062.807, 76.3, 50.7
1439778126.290, 76.3, 49.7
1439778189.321, 76.3, 50.3
1439778252.900, 76.5, 50.3
1439778309.932, 76.5, 50.3
1439778361.872, 76.5, 50.6
1439778440.543, 76.5, 50.2
1439778482.477, 76.6, 50.2
1439778553.058, 76.6, 50.0
1439778605.541, 76.6, 50.1
1439778662.478, 76.6, 50.1
1439778725.963, 76.6, 50.9
1439778781.899, 76.8, 50.6
1439778857.028, 76.8, 50.8
1439778905.511, 76.8, 50.6
1439778969.542, 76.8, 51.1
1439779022.477, 77.0, 51.3
1439779085.960, 77.0, 50.6
1439779145.442, 77.0, 51.2
1439779202.375, 77.0, 51.2
1439779269.402, 77.0, 50.8
1439779332.991, 77.0, 51.2
1439779392.572, 77.0, 51.3
1439779481.533, 77.0, 51.0
1439779506.006, 77.2, 51.0
1439779576.132, 77.0, 51.1
1439779622.068, 77.2, 51.0
1439779696.189, 77.2, 51.2
1439779742.129, 77.2, 51.3
1439779805.611, 77.2, 51.5
1439779862.544, 77.2, 51.3
1439779933.140, 77.2, 51.5
1439779982.078, 77.2, 50.9
1439780045.561, 77.2, 51.2
1439780116.692, 77.2, 50.7
1439780166.180, 77.0, 50.5
1439780229.209, 76.8, 49.9
1439780310.517, 76.6, 49.5
1439780346.000, 76.5, 49.5
1439780401.934, 76.3, 49.4
1439780468.963, 76.1, 49.4
1439780536.090, 75.9, 49.3
1439780582.028, 75.7, 49.3
1439780656.159, 75.6, 49.1
1439780748.211, 75.6, 51.2
1439780765.670, 75.6, 51.8
1439780836.799, 75.7, 51.8
1439780886.283, 75.9, 51.2
1439780949.312, 76.1, 51.9
1439781002.253, 76.1, 52.2
1439781062.187, 76.3, 52.6
1439781139.863, 76.3, 53.0
1439781200.533, 76.3, 52.6
1439781260.204, 76.5, 53.1
1439781305.694, 76.5, 52.6
1439781383.912, 76.5, 52.8
1439781422.965, 76.6, 52.5
1439781488.992, 76.5, 52.7
1439781549.027, 76.6, 52.9
1439781609.052, 76.6, 52.8
1439781661.993, 76.6, 52.8
1439781729.022, 76.6, 52.5
1439781781.959, 76.8, 52.8
1439781841.892, 76.8, 52.5
1439781956.034, 76.8, 52.1
1439781983.434, 76.8, 52.1
1439782029.469, 76.8, 52.6
1439782082.408, 76.8, 52.2
1439782142.345, 76.8, 51.7
1439782202.279, 77.0, 52.4
1439782279.943, 77.0, 51.7
1439782346.723, 77.0, 51.8
1439782386.220, 77.0, 51.7
1439782445.702, 77.0, 52.1
1439782509.733, 77.0, 52.1
1439782562.675, 77.0, 51.9
1439782622.615, 77.0, 51.9
1439782682.544, 77.0, 52.1
1439782742.476, 77.0, 52.1
1439782805.961, 77.0, 52.0
1439782886.734, 77.0, 51.1
1439782929.768, 77.0, 51.7
1439782982.709, 77.0, 51.2
1439783067.473, 76.6, 50.3
1439783109.505, 76.5, 50.2
1439783180.182, 76.3, 49.9
1439783225.670, 76.1, 49.9
1439783286.164, 75.9, 49.8
1439783342.098, 75.9, 51.4
1439783402.036, 75.9, 53.0
1439783461.977, 76.1, 52.4
1439783525.459, 76.1, 52.4
1439783585.949, 76.3, 52.6
1439783641.886, 76.3, 53.7
1439783713.463, 76.5, 53.9
1439783762.396, 76.5, 52.9
1439783832.972, 76.5, 52.9
1439783885.460, 76.5, 52.6
1439783942.399, 76.6, 52.5
1439784012.971, 76.6, 52.7
1439784065.453, 76.6, 52.9
1439784125.940, 76.6, 52.4
1439784220.894, 76.8, 53.9
1439784242.812, 76.8, 53.5
1439784320.484, 76.8, 53.4
1439784369.514, 76.8, 53.2
1439784425.996, 76.8, 53.3
1439784485.479, 76.8, 53.9
1439784542.419, 76.8, 53.0
1439784613.003, 76.8, 53.3
1439784676.128, 77.0, 53.2
1439784736.248, 77.0, 52.4
1439784792.823, 77.0, 53.2
1439784849.855, 77.0, 53.3
1439784906.340, 77.0, 52.5
1439784976.469, 77.0, 52.9
1439785029.620, 77.0, 52.1
1439785082.558, 77.0, 52.8
1439785156.681, 77.0, 52.8
1439785230.999, 77.0, 52.7
1439785261.945, 77.2, 52.1
1439785325.423, 77.2, 52.1
1439785393.002, 77.2, 52.8
1439785459.673, 77.2, 52.3
1439785509.713, 77.2, 52.1
1439785569.742, 77.2, 52.3
1439785622.675, 77.2, 52.1
1439785693.251, 77.2, 52.1
1439785752.842, 77.2, 52.1
1439785809.874, 77.2, 52.1
1439785862.807, 77.2, 52.1
1439785926.292, 77.2, 52.1
1439785992.871, 77.2, 52.1
1439786042.810, 77.2, 51.9
1439786120.478, 76.8, 51.4
1439786165.961, 76.6, 50.9
1439786232.542, 76.6, 50.6
1439786282.478, 76.3, 50.4
1439786353.053, 76.1, 50.6
1439786412.631, 76.1, 53.4
1439786473.212, 76.3, 53.4
1439786525.691, 76.3, 52.1
1439786586.169, 76.5, 52.8
1439786642.104, 76.5, 53.2
1439786716.231, 76.6, 53.8
1439786772.811, 76.6, 53.4
1439786829.841, 76.6, 54.1
1439786882.776, 76.6, 53.8
1439786949.804, 76.8, 54.1
1439787016.931, 76.8, 53.9
1439787065.422, 76.8, 53.6
1439787133.003, 76.8, 53.8
1439787196.131, 76.8, 53.8
1439787242.061, 77.0, 53.6
1439787305.543, 77.0, 53.6
1439787373.122, 77.0, 53.1
1439787425.603, 77.0, 53.2
1439787514.462, 77.0, 52.8
1439787553.031, 77.0, 53.0
1439787609.073, 77.0, 52.9
1439787665.556, 77.0, 52.8
1439787733.132, 77.0, 53.4
1439787792.712, 77.0, 53.3
1439787846.194, 77.0, 53.3
1439787916.320, 77.0, 53.2
1439787962.263, 77.2, 53.1
1439788022.204, 77.0, 53.1
1439788089.243, 77.0, 53.2
1439788145.730, 77.2, 53.2
1439788213.312, 77.2, 53.3
1439788290.624, 77.2, 53.4
1439788340.304, 77.2, 53.6
1439788414.163, 77.2, 53.3
1439788470.463, 77.2, 53.3
1439788505.963, 77.2, 52.5
1439788590.273, 77.0, 52.4
1439788625.872, 76.8, 52.0
1439788689.903, 76.6, 51.2
1439788749.934, 76.5, 50.9
1439788801.868, 76.3, 50.7
1439788869.898, 76.1, 50.7
1439788933.476, 75.9, 52.4
1439788982.414, 76.1, 53.9
1439789063.630, 76.1, 52.2
1439789109.663, 76.3, 52.8
1439789162.597, 76.3, 52.8
1439789247.362, 76.3, 53.7
1439789282.296, 76.5, 54.0
1439789352.870, 76.5, 54.3
1439789406.354, 76.6, 53.3
1439789480.021, 76.6, 53.3
1439789521.955, 76.6, 53.4
1439789585.438, 76.6, 54.4
1439789642.374, 76.8, 54.1
1439789705.861, 76.6, 54.2
1439789766.350, 76.8, 54.1
1439789829.377, 76.8, 53.7
1439789882.314, 76.8, 54.2
1439789956.442, 76.8, 53.6
1439790009.472, 76.8, 53.7
1439790073.051, 76.8, 54.4
1439790136.172, 76.8, 53.8
1439790185.658, 76.8, 53.3
1439790242.595, 77.0, 53.1
1439790316.721, 77.0, 53.3
1439790366.210, 77.0, 53.3
1439790429.241, 76.8, 52.7
1439790496.372, 77.0, 53.1
1439790542.308, 77.0, 53.1
1439790602.244, 77.0, 53.0
1439790672.821, 77.0, 52.9
1439790722.755, 77.0, 52.8
1439790786.240, 77.0, 52.6
1439790849.274, 77.0, 52.7
1439790905.765, 77.0, 52.8
1439790976.889, 77.0, 52.6
1439791029.924, 77.0, 53.0
1439791085.413, 77.2, 52.6
1439791149.443, 77.2, 52.7
1439791216.573, 77.2, 52.6
1439791280.252, 77.2, 52.5
1439791329.283, 77.2, 52.7
1439791392.861, 77.2, 52.8
1439791453.440, 77.2, 52.6
1439791513.023, 77.2, 52.6
1439791569.053, 77.2, 52.6
1439791639.722, 77.2, 52.6
1439791689.752, 77.2, 52.5
1439791742.689, 77.2, 52.8
1439791813.268, 77.2, 52.6
1439791872.844, 77.2, 52.8
1439791940.519, 77.4, 52.6
1439791989.553, 77.4, 52.7
1439792046.040, 77.2, 52.9
1439792105.524, 77.2, 52.7
1439792173.102, 77.0, 52.3
1439792222.157, 76.8, 51.7
1439792282.093, 76.6, 51.3
1439792345.570, 76.3, 50.9
1439792423.802, 76.3, 50.8
1439792462.739, 76.3, 50.8
1439792526.220, 76.1, 51.1
1439792585.703, 76.3, 51.2
1439792649.733, 76.3, 51.9
1439792710.011, 76.5, 52.1
1439792765.473, 76.5, 53.0
1439792822.387, 76.6, 52.2
1439792882.300, 76.6, 53.5
1439792942.209, 76.6, 52.9
1439793005.669, 76.6, 52.9
1439793062.580, 76.6, 53.6
1439793129.592, 76.6, 53.7
1439793186.053, 76.8, 53.9
1439793256.160, 76.6, 53.4
1439793312.719, 76.8, 53.0
1439793369.723, 76.8, 53.1
1439793429.727, 76.8, 53.2
1439793507.470, 76.8, 53.1
1439793549.474, 77.0, 53.1
1439793616.574, 77.0, 53.0
1439793662.484, 77.0, 53.0
1439793722.396, 77.0, 52.9
1439793810.683, 77.0, 52.9
1439793878.080, 77.0, 53.1
1439793901.989, 77.0, 53.1
1439793969.002, 77.0, 53.0
1439794025.463, 77.0, 52.8
1439794082.375, 77.0, 52.6
1439794149.394, 77.0, 52.5
1439794205.852, 77.0, 52.6
1439794262.768, 77.0, 52.4
1439794336.871, 77.0, 52.5
1439794404.062, 77.0, 52.7
1439794441.974, 77.0, 52.7
1439794516.072, 77.0, 52.8
1439794590.361, 77.0, 53.1
1439794629.373, 77.0, 53.1
1439794689.383, 77.2, 53.1
1439794742.297, 77.2, 53.2
1439794834.131, 77.0, 53.1
1439794862.042, 77.2, 53.1
1439794943.232, 77.2, 53.4
1439794985.693, 77.2, 53.2
1439795053.253, 77.2, 53.6
1439795109.264, 77.2, 53.1
1439795162.181, 77.2, 53.6
1439795232.733, 77.2, 53.2
1439795282.656, 77.2, 53.1
1439795349.664, 77.2, 52.9
1439795413.212, 77.2, 52.9
1439795469.213, 77.0, 53.0
1439795522.125, 77.2, 53.1
1439795582.036, 77.2, 53.5
1439795641.947, 77.2, 53.5
1439795705.410, 77.2, 53.5
1439795780.062, 77.2, 52.8
1439795829.189, 77.2, 53.2
1439795903.383, 77.2, 52.9
1439795942.294, 77.2, 52.8
1439796005.756, 77.2, 53.0
1439796062.674, 77.4, 52.9
1439796122.587, 77.4, 53.0
1439796228.612, 77.2, 53.7
1439796249.613, 77.2, 53.0
1439796313.173, 77.0, 52.7
1439796372.729, 76.8, 52.0
1439796429.740, 76.5, 51.6
1439796496.849, 76.3, 51.2
1439796546.312, 76.1, 51.0
1439796602.228, 76.1, 51.0
1439796669.234, 75.9, 53.9
1439796722.147, 76.1, 53.6
1439796782.056, 76.3, 53.3
1439796841.968, 76.3, 53.2
1439796908.973, 76.3, 54.9
1439796961.888, 76.5, 55.3
1439797029.895, 76.5, 54.2
1439797100.545, 76.6, 53.3
1439797167.283, 76.6, 53.3
1439797209.301, 76.6, 53.0
1439797265.771, 76.6, 53.4
1439797333.320, 76.6, 53.9
1439797385.784, 76.6, 53.9
1439797446.251, 76.8, 53.6
1439797512.804, 76.8, 53.5
1439797562.719, 76.8, 53.7
1439797636.821, 76.8, 54.0
1439797682.737, 76.8, 53.5
1439797753.290, 76.8, 53.2
1439797809.295, 76.8, 53.6
1439797862.207, 77.0, 53.9
1439797929.224, 77.0, 53.5
1439798014.060, 77.0, 53.5
1439798041.979, 77.0, 53.1
1439798105.440, 77.0, 53.4
1439798165.902, 77.0, 53.5
1439798222.818, 77.0, 53.8
1439798286.276, 77.0, 53.2
1439798352.834, 77.0, 53.3
1439798409.841, 77.0, 53.1
1439798462.758, 77.0, 53.3
1439798526.219, 77.0, 53.2
1439798585.681, 77.0, 53.6
1439798642.589, 77.0, 53.8
1439798702.505, 77.2, 53.9
1439798762.417, 77.0, 54.3
1439798836.524, 77.0, 53.9
1439798885.981, 77.0, 54.0
1439798941.897, 77.0, 54.0
1439799002.809, 77.0, 53.9
1439799066.271, 77.0, 53.9
1439799125.735, 77.0, 54.0
1439799225.214, 77.2, 53.9
1439799249.228, 77.2, 54.0
1439799330.520, 77.2, 54.2
1439799369.527, 77.2, 54.4
1439799426.112, 77.2, 54.1
1439799482.024, 77.2, 54.4
1439799552.580, 77.2, 54.4
1439799602.495, 77.2, 54.1
1439799665.960, 77.0, 54.3
1439799728.962, 77.0, 54.4
1439799781.877, 77.2, 54.6
1439799842.793, 77.2, 54.6
1439799906.250, 77.2, 54.3
1439799965.721, 77.2, 54.6
1439800022.640, 77.2, 54.4
1439800082.549, 77.2, 54.6
1439800153.104, 77.2, 54.6
1439800202.016, 77.2, 54.7
1439800276.121, 77.2, 54.7
1439800332.677, 77.2, 54.7
1439800389.683, 77.2, 54.6
1439800446.150, 77.2, 54.5
1439800502.059, 77.2, 54.7
1439800583.252, 77.2, 54.9
1439800625.713, 77.2, 54.9
1439800707.451, 77.2, 54.9
1439800742.367, 77.2, 54.8
1439800802.283, 77.2, 54.8
1439800869.294, 77.2, 54.8
1439800922.209, 77.2, 54.9
1439800982.129, 77.2, 55.0
1439801042.044, 77.2, 55.0
1439801116.144, 77.2, 55.1
1439801162.057, 77.2, 55.0
1439801225.519, 77.2, 55.1
1439801282.428, 77.2, 55.1
1439801352.981, 77.2, 55.2
1439801416.080, 77.2, 55.2
1439801469.088, 77.2, 55.2
1439801532.640, 77.2, 55.1
1439801618.023, 77.2, 55.1
1439801659.672, 77.2, 55.2
1439801730.965, 77.2, 55.1
1439801765.436, 77.2, 55.2
1439801822.356, 77.2, 55.1
1439801914.202, 77.2, 54.7
1439801956.303, 77.0, 53.7
1439802012.854, 76.8, 53.3
1439802069.864, 76.6, 52.5
1439802122.776, 76.5, 52.0
1439802193.330, 76.1, 51.9
1439802249.334, 76.1, 53.6
1439802305.790, 76.1, 54.8
1439802366.253, 76.3, 54.2
1439802425.710, 76.3, 54.3
1439802493.262, 76.5, 55.1
1439802545.722, 76.5, 54.8
1439802606.183, 76.5, 54.6
1439802683.373, 76.6, 55.4
1439802722.289, 76.6, 55.2
1439802814.162, 76.6, 55.3
1439802842.086, 76.8, 55.2
1439802916.212, 76.6, 55.3
1439802962.147, 76.6, 55.1
1439803025.748, 76.8, 55.0
1439803086.230, 76.8, 54.9
1439803159.903, 76.8, 55.1
1439803213.482, 77.0, 54.7
1439803262.419, 76.8, 54.6
1439803336.549, 76.8, 54.5
1439803382.489, 76.8, 54.6
1439803445.976, 76.8, 54.6
1439803505.463, 76.8, 55.0
1439803573.042, 76.8, 54.8
1439803625.528, 77.0, 55.0
1439803682.468, 77.0, 55.1
1439803742.407, 77.0, 55.0
1439803812.991, 76.8, 55.1
1439803861.936, 77.0, 55.3
1439803921.876, 77.0, 55.2
1439803982.815, 77.0, 55.2
1439804042.756, 77.0, 55.1
1439804106.246, 76.8, 55.0
1439804169.282, 77.0, 55.0
1439804222.216, 77.0, 55.0
1439804289.248, 77.0, 55.1
1439804342.189, 77.0, 54.9
1439804419.862, 77.0, 55.1
1439804476.988, 77.0, 55.1
1439804521.927, 77.0, 55.1
1439804592.503, 77.0, 55.1
1439804645.992, 77.0, 54.6
1439804709.023, 77.0, 54.8
1439804808.071, 77.0, 54.7
1439804825.536, 77.0, 54.9
1439804893.113, 77.0, 55.1
1439804942.048, 77.0, 55.0
1439805023.265, 77.0, 54.9
1439805065.751, 77.0, 54.9
1439805126.240, 77.0, 55.0
1439805189.273, 77.0, 55.1
1439805242.217, 77.0, 55.2
1439805316.340, 77.0, 55.2
1439805372.920, 77.0, 55.3
1439805447.688, 77.0, 55.2
1439805486.179, 77.0, 55.1
1439805549.214, 77.0, 55.1
1439805626.986, 77.0, 55.1
1439805669.013, 77.2, 55.2
1439805764.524, 77.2, 55.5
1439805782.448, 77.2, 55.7
1439805845.935, 77.0, 55.5
1439805908.970, 77.2, 55.9
1439805972.551, 77.0, 55.3
1439806047.321, 77.0, 55.4
1439806082.263, 77.2, 55.1
1439806142.204, 77.2, 55.1
1439806205.691, 77.2, 55.1
1439806262.628, 77.0, 54.8
1439806350.944, 77.0, 54.4
1439806388.983, 76.8, 53.8
1439806441.924, 76.6, 53.0
1439806501.867, 76.5, 52.5
1439806562.813, 76.3, 52.1
1439806626.424, 76.3, 52.2
1439806689.460, 76.3, 54.7
1439806742.398, 76.3, 54.5
1439806823.622, 76.3, 54.4
1439806869.660, 76.3, 54.3
1439806933.243, 76.5, 54.5
1439806985.736, 76.5, 55.1
1439807046.223, 76.6, 55.1
1439807105.709, 76.6, 55.0
1439807169.742, 76.6, 54.9
1439807222.684, 76.6, 55.0
1439807286.172, 76.6, 55.4
1439807352.754, 76.6, 55.2
1439807402.687, 76.8, 55.1
1439807469.723, 76.6, 54.8
1439807526.211, 76.6, 54.6
1439807599.884, 76.6, 54.6
1439807642.825, 76.6, 54.7
1439807702.770, 76.8, 54.8
1439807766.256, 76.8, 55.2
1439807825.748, 76.8, 55.0
1439807907.530, 76.8, 54.9
1439807942.465, 76.8, 54.9
1439808002.408, 76.8, 55.0
1439808072.990, 76.8, 54.9
1439808129.029, 76.8, 55.4
1439808181.968, 77.0, 55.5
1439808241.905, 76.8, 54.9
1439808313.481, 76.8, 55.0
1439808362.416, 76.8, 55.2
1439808422.354, 77.0, 55.2
1439808482.298, 77.0, 55.1
1439808542.238, 77.0, 55.1
1439808609.284, 76.8, 55.2
1439808683.502, 77.0, 55.2
1439808725.984, 77.0, 55.1
1439808785.472, 77.0, 55.1
1439808845.961, 77.0, 55.0
1439808901.897, 77.0, 55.1
1439808969.934, 77.0, 55.0
1439809025.413, 77.0, 55.0
1439809082.356, 77.0, 55.0
1439809142.292, 77.0, 54.7
1439809212.871, 77.0, 54.2
1439809266.353, 77.0, 54.0
1439809329.390, 77.0, 53.9
1439809382.329, 77.0, 53.8
1439809449.372, 77.0, 53.8
1439809534.239, 77.0, 53.8
1439809569.255, 77.0, 53.7
1439809625.747, 77.0, 53.6
1439809689.783, 77.0, 53.7
1439809749.821, 77.0, 53.8
1439809802.762, 77.2, 53.7
1439809866.250, 77.2, 54.2
1439809925.744, 77.2, 54.5
1439809989.775, 77.2, 54.4
1439810042.718, 77.2, 54.2
1439810106.210, 77.2, 54.2
1439810176.332, 77.2, 54.2
1439810222.388, 77.4, 54.3
1439810285.883, 77.2, 54.8
1439810346.372, 77.2, 54.8
1439810412.962, 77.2, 54.5
1439810472.544, 77.2, 54.6
1439810522.486, 77.2, 54.7
1439810582.435, 77.4, 54.6
1439810667.212, 77.4, 54.5
1439810705.702, 77.2, 54.4
1439810769.737, 77.4, 54.3
1439810836.870, 77.4, 54.4
1439810896.999, 77.4, 54.6
1439810941.944, 77.4, 54.5
1439811008.978, 77.4, 54.5
1439811065.463, 77.4, 54.5
1439811122.400, 77.4, 54.4
1439811196.526, 77.4, 54.4
1439811242.466, 77.5, 54.4
1439811302.411, 77.5, 54.4
1439811372.994, 77.5, 54.7
1439811443.214, 77.5, 54.5
1439811482.154, 77.7, 54.5
1439811563.374, 77.5, 54.4
1439811602.313, 77.7, 54.3
1439811690.630, 77.7, 54.2
1439811722.575, 77.7, 54.2
1439811796.709, 77.7, 54.1
1439811849.742, 77.7, 54.1
1439811909.774, 77.9, 54.6
1439811969.811, 77.7, 54.4
1439812022.747, 77.7, 54.1
1439812103.970, 77.4, 53.5
1439812149.000, 77.4, 53.1
1439812205.490, 77.2, 52.6
1439812265.971, 77.0, 52.1
1439812329.001, 77.0, 51.8
1439812385.493, 77.0, 52.1
1439812453.075, 77.0, 51.6
1439812502.021, 76.8, 51.3
1439812561.968, 76.6, 50.7
1439812625.462, 76.6, 50.7
1439812693.044, 76.5, 50.2
1439812756.174, 76.5, 49.9
1439812802.116, 76.5, 49.7
1439812865.601, 76.3, 50.4
1439812929.637, 76.3, 49.9
1439812982.576, 76.3, 50.3
1439813042.512, 76.3, 52.1
1439813113.095, 76.3, 52.1
1439813162.045, 76.5, 51.5
1439813225.533, 76.6, 51.4
1439813282.476, 76.6, 50.9
1439813342.418, 76.8, 51.4
1439813402.354, 76.8, 51.9
1439813476.486, 77.0, 52.0
1439813525.973, 77.0, 51.9
1439813589.003, 76.8, 52.1
1439813645.496, 76.6, 50.9
1439813702.435, 76.6, 50.1
1439813773.012, 76.3, 49.8
1439813846.904, 76.1, 49.6
1439813893.490, 75.9, 49.3
1439813960.162, 75.9, 49.0
1439814005.651, 75.9, 49.0
1439814094.512, 75.9, 49.9
1439814143.724, 75.9, 51.8
